time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-19 00:00:00+00:00,1,1,,
2025-06-20 00:00:00+00:00,1,1,,
2025-06-25 00:00:00+00:00,22,15,1.0,1.0
2025-06-26 00:00:00+00:00,35,33,,
2025-06-30 00:00:00+00:00,1,1,1.0,1.0
2025-07-01 00:00:00+00:00,1,1,,
2025-07-02 00:00:00+00:00,1,1,,
