time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-09 00:00:00+00:00,7.0,4.0,,
2022-11-10 00:00:00+00:00,17.0,3.0,,
2022-11-12 00:00:00+00:00,,,1.0,1.0
2022-11-13 00:00:00+00:00,,,2.0,1.0
2022-11-14 00:00:00+00:00,2.0,2.0,,
2022-11-15 00:00:00+00:00,4.0,1.0,,
2022-11-19 00:00:00+00:00,,,2.0,2.0
2022-11-20 00:00:00+00:00,1.0,1.0,,
2022-11-21 00:00:00+00:00,,,1.0,1.0
2022-11-22 00:00:00+00:00,,,1.0,1.0
