time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-02 00:00:00+00:00,172,26,63,25
2025-03-03 00:00:00+00:00,646,522,86,17
2025-03-04 00:00:00+00:00,10,10,29,9
2025-03-05 00:00:00+00:00,1000,807,31,15
2025-03-06 00:00:00+00:00,208,201,57,11
2025-03-07 00:00:00+00:00,22,16,40,14
2025-03-08 00:00:00+00:00,233,21,45,12
2025-03-09 00:00:00+00:00,118,110,50,15
2025-03-10 00:00:00+00:00,109,102,91,21
2025-03-11 00:00:00+00:00,382,24,46,21
2025-03-12 00:00:00+00:00,12,12,67,24
2025-03-13 00:00:00+00:00,104,29,54,19
2025-03-14 00:00:00+00:00,385,369,38,16
2025-03-15 00:00:00+00:00,1643,1176,20,9
