time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-21 00:00:00+00:00,2615,200,51,18
2026-03-22 00:00:00+00:00,3154,16,153,23
2026-03-23 00:00:00+00:00,2329,23,143,18
2026-03-24 00:00:00+00:00,457,13,45,15
2026-03-25 00:00:00+00:00,1195,210,58,21
2026-03-26 00:00:00+00:00,1120,204,23,16
2026-03-27 00:00:00+00:00,733,20,169,15
2026-03-28 00:00:00+00:00,1187,22,68,20
2026-03-29 00:00:00+00:00,1539,24,48,19
2026-03-30 00:00:00+00:00,1577,389,100,18
2026-03-31 00:00:00+00:00,1277,26,37,22
2026-04-01 00:00:00+00:00,2586,409,36,15
2026-04-02 00:00:00+00:00,986,204,41,16
2026-04-03 00:00:00+00:00,1698,224,142,19
