time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-29 00:00:00+00:00,18,15,54,22
2025-09-30 00:00:00+00:00,553,376,75,22
2025-10-01 00:00:00+00:00,1422,727,76,23
2025-10-02 00:00:00+00:00,1662,1284,48,21
2025-10-03 00:00:00+00:00,11,11,23,9
2025-10-04 00:00:00+00:00,13,10,24,11
2025-10-05 00:00:00+00:00,12,10,42,19
2025-10-06 00:00:00+00:00,4482,2984,111,14
2025-10-07 00:00:00+00:00,2539,1822,36,15
2025-10-08 00:00:00+00:00,2793,1597,74,21
2025-10-09 00:00:00+00:00,111,21,32,12
2025-10-10 00:00:00+00:00,1949,1497,48,12
2025-10-11 00:00:00+00:00,100,16,30,16
2025-10-12 00:00:00+00:00,240,16,52,16
