url_path,views_total,views_unique
/saltyorg/Saltbox,164,117
/saltyorg/Saltbox/tree/master/roles,45,22
/saltyorg/Saltbox/issues,18,10
/saltyorg/Saltbox/blob/master/resources/tasks/docker/create_docker_container.yml,14,9
/saltyorg/Saltbox/blob/master/roles/emby/defaults/main.yml,11,4
/saltyorg/Saltbox/commits/master,10,5
/saltyorg/Saltbox/pulls,7,6
/saltyorg/Saltbox/blob/master/roles/postgres/defaults/main.yml,7,3
/saltyorg/Saltbox/blob/fd0dccb95b72e65bae7880ae82e6711b4b687ad6/roles/traefik/tasks/main.yml,7,1
/saltyorg/Saltbox/blob/master/roles/node_exporter/defaults/main.yml,7,1
