time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-22 00:00:00+00:00,83,18,88,23
2022-11-23 00:00:00+00:00,616,476,33,19
2022-11-24 00:00:00+00:00,463,322,104,20
2022-11-25 00:00:00+00:00,237,170,105,26
2022-11-26 00:00:00+00:00,1198,1055,151,28
2022-11-27 00:00:00+00:00,1368,1120,116,14
2022-11-28 00:00:00+00:00,594,570,25,17
2022-11-29 00:00:00+00:00,624,488,80,19
2022-11-30 00:00:00+00:00,1688,1429,65,20
2022-12-01 00:00:00+00:00,1108,845,133,23
2022-12-02 00:00:00+00:00,668,422,88,13
2022-12-03 00:00:00+00:00,87,22,72,20
2022-12-04 00:00:00+00:00,1476,1293,44,17
2022-12-05 00:00:00+00:00,2333,2101,98,16
