time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-03 00:00:00+00:00,1046,505,132,18
2024-05-04 00:00:00+00:00,584,345,129,19
2024-05-05 00:00:00+00:00,14,12,134,19
2024-05-06 00:00:00+00:00,1825,780,159,13
2024-05-07 00:00:00+00:00,174,25,68,15
2024-05-08 00:00:00+00:00,756,491,323,20
2024-05-09 00:00:00+00:00,17,17,71,15
2024-05-10 00:00:00+00:00,22,20,37,10
2024-05-11 00:00:00+00:00,94,21,39,18
2024-05-12 00:00:00+00:00,159,17,86,14
2024-05-13 00:00:00+00:00,13,13,121,18
2024-05-14 00:00:00+00:00,304,23,77,18
2024-05-15 00:00:00+00:00,668,352,229,22
2024-05-16 00:00:00+00:00,265,174,35,6
