url_path,views_total,views_unique
/saltyorg/Saltbox,258,141
/saltyorg/Saltbox/tree/master/roles,126,30
/saltyorg/Saltbox/issues,68,29
/saltyorg/Saltbox/tree/master/inventories,48,11
/saltyorg/Saltbox/blob/master/saltbox.yml,34,5
/saltyorg/Saltbox/tree/master/roles/remote/templates,34,4
/saltyorg/Saltbox/tree/master/defaults,33,9
/saltyorg/Saltbox/tree/master/roles/traefik,23,5
/saltyorg/Saltbox/blob/master/roles/settings/tasks/main.yml,22,2
/saltyorg/Saltbox/tree/master/inventories/group_vars,21,7
