time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-16 00:00:00+00:00,1506,1062,214,33
2023-09-17 00:00:00+00:00,1849,943,367,49
2023-09-18 00:00:00+00:00,2125,1312,303,39
2023-09-19 00:00:00+00:00,183,28,227,38
2023-09-20 00:00:00+00:00,26,21,304,35
2023-09-21 00:00:00+00:00,259,25,349,36
2023-09-22 00:00:00+00:00,508,350,158,35
2023-09-23 00:00:00+00:00,16,16,129,24
2023-09-24 00:00:00+00:00,509,445,68,21
2023-09-25 00:00:00+00:00,1064,801,215,27
2023-09-26 00:00:00+00:00,1019,956,398,31
2023-09-27 00:00:00+00:00,657,351,191,40
2023-09-28 00:00:00+00:00,89,15,129,22
2023-09-29 00:00:00+00:00,17,15,66,26
