time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-22 00:00:00+00:00,375,13,113,23
2022-08-23 00:00:00+00:00,811,566,39,23
2022-08-24 00:00:00+00:00,75,72,102,35
2022-08-25 00:00:00+00:00,973,686,138,42
2022-08-26 00:00:00+00:00,100,11,85,22
2022-08-27 00:00:00+00:00,18,14,125,30
2022-08-28 00:00:00+00:00,233,137,168,21
2022-08-29 00:00:00+00:00,233,129,109,30
2022-08-30 00:00:00+00:00,6,5,85,22
2022-08-31 00:00:00+00:00,100,10,88,28
2022-09-01 00:00:00+00:00,14,13,41,23
2022-09-02 00:00:00+00:00,834,16,218,25
2022-09-03 00:00:00+00:00,377,260,152,23
2022-09-04 00:00:00+00:00,152,143,50,13
