url_path,views_total,views_unique
/saltyorg/Saltbox,427,180
/saltyorg/Saltbox/tree/master/roles,184,30
/saltyorg/Saltbox/issues,79,21
/saltyorg/Saltbox/tree/master/defaults,46,11
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,36,5
/saltyorg/Saltbox/commits/master,35,10
/saltyorg/Saltbox/blob/master/roles/authelia/defaults/main.yml,30,6
/saltyorg/Saltbox/tree/master/inventories,27,7
/saltyorg/Saltbox/blob/master/saltbox.yml,22,9
/saltyorg/Saltbox/tree/master/roles/tautulli,22,1
