time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-16 00:00:00+00:00,102,9,54,20
2022-08-17 00:00:00+00:00,594,131,135,21
2022-08-18 00:00:00+00:00,112,17,35,15
2022-08-19 00:00:00+00:00,404,267,83,16
2022-08-20 00:00:00+00:00,280,9,48,18
2022-08-21 00:00:00+00:00,102,12,90,18
2022-08-22 00:00:00+00:00,375,13,113,23
2022-08-23 00:00:00+00:00,811,566,39,23
2022-08-24 00:00:00+00:00,75,72,102,35
2022-08-25 00:00:00+00:00,973,686,138,42
2022-08-26 00:00:00+00:00,100,11,85,22
2022-08-27 00:00:00+00:00,18,14,125,30
2022-08-28 00:00:00+00:00,233,137,168,21
2022-08-29 00:00:00+00:00,17,12,84,24
