time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-21 00:00:00+00:00,259,25,349,36
2023-09-22 00:00:00+00:00,508,350,158,35
2023-09-23 00:00:00+00:00,16,16,129,24
2023-09-24 00:00:00+00:00,509,445,68,21
2023-09-25 00:00:00+00:00,1064,801,215,27
2023-09-26 00:00:00+00:00,1019,956,398,31
2023-09-27 00:00:00+00:00,657,351,191,40
2023-09-28 00:00:00+00:00,89,15,129,22
2023-09-29 00:00:00+00:00,19,17,67,27
2023-09-30 00:00:00+00:00,18,13,225,15
2023-10-01 00:00:00+00:00,16,14,153,25
2023-10-02 00:00:00+00:00,240,19,218,31
2023-10-03 00:00:00+00:00,649,548,201,32
2023-10-04 00:00:00+00:00,1052,501,317,29
