url_path,views_total,views_unique
/saltyorg/Saltbox,205,129
/saltyorg/Saltbox/tree/master/roles,35,17
/saltyorg/Saltbox/issues,25,17
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,12,6
/saltyorg/Saltbox/commits/master,12,4
/saltyorg/Saltbox/blob/master/roles/traefik/defaults/main.yml,10,6
/saltyorg/Saltbox/blob/master/saltbox.yml,10,6
/saltyorg/Saltbox/blob/master/roles/authelia/defaults/main.yml,9,9
/saltyorg/Saltbox/tree/master/roles/traefik/defaults,9,6
/saltyorg/Saltbox/pulls,9,5
