time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-22 00:00:00+00:00,172,24,76,18
2023-11-23 00:00:00+00:00,17,16,207,17
2023-11-24 00:00:00+00:00,175,22,196,29
2023-11-25 00:00:00+00:00,106,27,190,29
2023-11-26 00:00:00+00:00,360,316,25,12
2023-11-27 00:00:00+00:00,839,546,248,19
2023-11-28 00:00:00+00:00,96,20,248,26
2023-11-29 00:00:00+00:00,186,173,155,18
2023-11-30 00:00:00+00:00,12,11,37,12
2023-12-01 00:00:00+00:00,15,15,27,16
2023-12-02 00:00:00+00:00,20,18,128,18
2023-12-03 00:00:00+00:00,18,17,62,16
2023-12-04 00:00:00+00:00,96,21,112,20
2023-12-05 00:00:00+00:00,414,177,150,19
