time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-14 00:00:00+00:00,2228,200,80,18
2026-02-15 00:00:00+00:00,3014,371,124,21
2026-02-16 00:00:00+00:00,3152,385,36,14
2026-02-17 00:00:00+00:00,3089,384,35,16
2026-02-18 00:00:00+00:00,2665,20,35,16
2026-02-19 00:00:00+00:00,2108,15,37,15
2026-02-20 00:00:00+00:00,2178,15,69,44
2026-02-21 00:00:00+00:00,2118,20,79,21
2026-02-22 00:00:00+00:00,2240,24,41,19
2026-02-23 00:00:00+00:00,2343,202,59,26
2026-02-24 00:00:00+00:00,3386,1140,52,24
2026-02-25 00:00:00+00:00,2841,797,23,14
2026-02-26 00:00:00+00:00,1876,539,76,17
2026-02-27 00:00:00+00:00,2839,44,56,13
