time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-23 00:00:00+00:00,19,19,54,12
2024-03-24 00:00:00+00:00,731,331,168,26
2024-03-25 00:00:00+00:00,163,15,68,15
2024-03-26 00:00:00+00:00,95,21,271,18
2024-03-27 00:00:00+00:00,24,23,77,18
2024-03-28 00:00:00+00:00,18,16,328,18
2024-03-29 00:00:00+00:00,409,182,101,18
2024-03-30 00:00:00+00:00,335,181,32,10
2024-03-31 00:00:00+00:00,25,24,70,13
2024-04-01 00:00:00+00:00,346,190,56,19
2024-04-02 00:00:00+00:00,613,16,150,21
2024-04-03 00:00:00+00:00,3677,1920,260,17
2024-04-04 00:00:00+00:00,852,640,89,10
2024-04-05 00:00:00+00:00,180,19,83,18
