url_path,views_total,views_unique
/saltyorg/Saltbox,189,118
/saltyorg/Saltbox/tree/master/roles,36,20
/saltyorg/Saltbox/issues,34,10
/saltyorg/Saltbox/pulls,17,14
/saltyorg/Saltbox/tree/master/roles/traefik,16,5
/saltyorg/Saltbox/blob/master/roles/traefik/defaults/main.yml,15,4
/saltyorg/Saltbox/commits/role-refactor,12,3
/saltyorg/Saltbox/blob/4d7e240ab5429cf7d876c73546627fe3a7045c8c/inventories/group_vars/all.yml,11,3
/saltyorg/Saltbox/issues/374,9,7
/saltyorg/Saltbox/tree/master/roles/traefik/defaults,9,4
