url_path,views_total,views_unique
/saltyorg/Saltbox,433,179
/saltyorg/Saltbox/tree/master/roles,186,26
/saltyorg/Saltbox/issues,61,16
/saltyorg/Saltbox/tree/master/defaults,49,8
/saltyorg/Saltbox/tree/master/inventories,48,12
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,45,6
/saltyorg/Saltbox/tree/master/roles/traefik,39,5
/saltyorg/Saltbox/blob/master/roles/authelia/defaults/main.yml,36,7
/saltyorg/Saltbox/commits/master,34,7
/saltyorg/Saltbox/blob/master/saltbox.yml,26,9
