time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-07 00:00:00+00:00,208.0,200.0,73,41
2025-08-08 00:00:00+00:00,15.0,14.0,54,17
2025-08-09 00:00:00+00:00,174.0,20.0,30,13
2025-08-10 00:00:00+00:00,15.0,14.0,83,16
2025-08-11 00:00:00+00:00,730.0,605.0,78,17
2025-08-12 00:00:00+00:00,224.0,216.0,134,13
2025-08-13 00:00:00+00:00,22.0,20.0,43,20
2025-08-14 00:00:00+00:00,4.0,4.0,57,17
2025-08-15 00:00:00+00:00,,,124,19
2025-08-16 00:00:00+00:00,,,22,14
2025-08-17 00:00:00+00:00,,,246,17
2025-08-18 00:00:00+00:00,,,118,10
2025-08-19 00:00:00+00:00,,,147,7
2025-08-20 00:00:00+00:00,,,17,5
