url_path,views_total,views_unique
/saltyorg/Saltbox,224,144
/saltyorg/Saltbox/tree/master/roles,103,25
/saltyorg/Saltbox/issues,59,23
/saltyorg/Saltbox/commits/master,46,6
/saltyorg/Saltbox/tree/master/roles/traefik,26,2
/saltyorg/Saltbox/tree/master,24,4
/saltyorg/Saltbox/tree/master/scripts,21,7
/saltyorg/Saltbox/tree/master/library,20,8
/saltyorg/Saltbox/blob/f93efcbc2a433019943d7afbcde7127c9ac5d43d/roles/docker/defaults/main.yml,20,4
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,18,7
