time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-12 00:00:00+00:00,476,313,46,21
2023-04-13 00:00:00+00:00,18,17,33,10
2023-04-14 00:00:00+00:00,1097,691,115,20
2023-04-15 00:00:00+00:00,153,12,130,22
2023-04-16 00:00:00+00:00,19,18,71,21
2023-04-17 00:00:00+00:00,20,17,103,22
2023-04-18 00:00:00+00:00,19,17,75,21
2023-04-19 00:00:00+00:00,660,556,172,16
2023-04-20 00:00:00+00:00,17,12,69,20
2023-04-21 00:00:00+00:00,16,16,44,18
2023-04-22 00:00:00+00:00,14,12,52,17
2023-04-23 00:00:00+00:00,234,26,211,22
2023-04-24 00:00:00+00:00,345,302,150,27
2023-04-25 00:00:00+00:00,323,176,119,28
