url_path,views_total,views_unique
/saltyorg/Saltbox,357,177
/saltyorg/Saltbox/tree/master/roles,123,29
/saltyorg/Saltbox/issues,77,31
/saltyorg/Saltbox/tree/traefik3,36,7
/saltyorg/Saltbox/tree/master/inventories,33,13
/saltyorg/Saltbox/tree/master/defaults,28,11
/saltyorg/Saltbox/blob/91fb8db832e434d9e0b4f575d1d376d71072f927/roles/plex/defaults/main.yml,27,14
/saltyorg/Saltbox/tree/master/resources,21,7
/saltyorg/Saltbox/commits/master,19,9
/saltyorg/Saltbox/blob/traefik3/roles/ddns/defaults/main.yml,19,3
