time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-24 00:00:00+00:00,9,8,64,13
2024-11-25 00:00:00+00:00,16,14,55,21
2024-11-26 00:00:00+00:00,12,11,13,6
2024-11-27 00:00:00+00:00,297,12,70,17
2024-11-28 00:00:00+00:00,532,30,190,18
2024-11-29 00:00:00+00:00,9,7,33,13
2024-11-30 00:00:00+00:00,227,12,71,17
2024-12-01 00:00:00+00:00,42,35,58,16
2024-12-02 00:00:00+00:00,20,19,61,21
2024-12-03 00:00:00+00:00,147,5,62,14
2024-12-04 00:00:00+00:00,101,27,58,17
2024-12-05 00:00:00+00:00,4,3,150,14
2024-12-06 00:00:00+00:00,77,6,74,16
2024-12-07 00:00:00+00:00,22,20,20,10
