time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-29 00:00:00+00:00,15,14,74,28
2023-05-30 00:00:00+00:00,85,14,101,25
2023-05-31 00:00:00+00:00,821,466,244,35
2023-06-01 00:00:00+00:00,396,179,335,16
2023-06-02 00:00:00+00:00,322,173,72,20
2023-06-03 00:00:00+00:00,22,17,73,22
2023-06-04 00:00:00+00:00,83,17,95,15
2023-06-05 00:00:00+00:00,22,16,128,31
2023-06-06 00:00:00+00:00,188,181,83,21
2023-06-07 00:00:00+00:00,159,22,165,20
2023-06-08 00:00:00+00:00,28,28,196,31
2023-06-09 00:00:00+00:00,197,174,102,19
2023-06-10 00:00:00+00:00,29,19,83,37
2023-06-11 00:00:00+00:00,37,27,102,17
