time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-09 00:00:00+00:00,739,320,225,30
2024-01-10 00:00:00+00:00,15,11,80,21
2024-01-11 00:00:00+00:00,159,12,241,23
2024-01-12 00:00:00+00:00,184,180,86,16
2024-01-13 00:00:00+00:00,190,180,38,17
2024-01-14 00:00:00+00:00,506,316,230,20
2024-01-15 00:00:00+00:00,22,18,33,10
2024-01-16 00:00:00+00:00,818,457,194,16
2024-01-17 00:00:00+00:00,162,15,71,17
2024-01-18 00:00:00+00:00,169,14,50,18
2024-01-19 00:00:00+00:00,17,14,163,19
2024-01-20 00:00:00+00:00,12,12,134,18
2024-01-21 00:00:00+00:00,338,174,111,19
2024-01-22 00:00:00+00:00,235,15,175,25
