url_path,views_total,views_unique
/saltyorg/Saltbox,425,180
/saltyorg/Saltbox/tree/master/roles,165,28
/saltyorg/Saltbox/issues,72,18
/saltyorg/Saltbox/tree/master/defaults,43,10
/saltyorg/Saltbox/commits/master,35,10
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,32,5
/saltyorg/Saltbox/blob/master/roles/authelia/defaults/main.yml,28,6
/saltyorg/Saltbox/tree/master/inventories,27,7
/saltyorg/Saltbox/blob/master/saltbox.yml,22,9
/saltyorg/Saltbox/tree/master/roles/tautulli,22,1
