time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-17 00:00:00+00:00,20,17,103,22
2023-04-18 00:00:00+00:00,19,17,75,21
2023-04-19 00:00:00+00:00,660,556,172,16
2023-04-20 00:00:00+00:00,17,12,69,20
2023-04-21 00:00:00+00:00,16,16,44,18
2023-04-22 00:00:00+00:00,14,12,52,17
2023-04-23 00:00:00+00:00,234,26,211,22
2023-04-24 00:00:00+00:00,345,302,150,27
2023-04-25 00:00:00+00:00,326,179,120,29
2023-04-26 00:00:00+00:00,83,13,75,15
2023-04-27 00:00:00+00:00,251,170,149,21
2023-04-28 00:00:00+00:00,577,447,92,18
2023-04-29 00:00:00+00:00,495,278,76,20
2023-04-30 00:00:00+00:00,1950,968,67,14
