url_path,views_total,views_unique
/saltyorg/Saltbox,155,100
/saltyorg/Saltbox/tree/master/roles,106,18
/saltyorg/Saltbox/blob/6ba6dc0a22e78d89966444050eec8306e1d052fb/roles/nvidia/defaults/main.yml,36,13
/saltyorg/Saltbox/commits/master,29,8
/saltyorg/Saltbox/pulls,14,7
/saltyorg/Saltbox/commits/master/roles,14,1
/saltyorg/Saltbox/tree/master/scripts,13,3
/saltyorg/Saltbox/tree/master/resources,12,4
/saltyorg/Saltbox/tree/master/roles/prometheus,12,1
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,10,4
