time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-14 00:00:00+00:00,184,184,60,12
2024-02-15 00:00:00+00:00,188,170,171,16
2024-02-16 00:00:00+00:00,20,17,71,24
2024-02-17 00:00:00+00:00,16,14,10,5
2024-02-18 00:00:00+00:00,614,21,176,24
2024-02-19 00:00:00+00:00,207,18,104,20
2024-02-20 00:00:00+00:00,679,338,133,24
2024-02-21 00:00:00+00:00,354,315,192,23
2024-02-22 00:00:00+00:00,9,9,21,8
2024-02-23 00:00:00+00:00,21,12,94,15
2024-02-24 00:00:00+00:00,157,11,134,23
2024-02-25 00:00:00+00:00,187,185,35,12
2024-02-26 00:00:00+00:00,16,14,129,17
2024-02-27 00:00:00+00:00,162,14,82,17
