time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-08 00:00:00+00:00,11,10,62,18
2025-06-09 00:00:00+00:00,84,11,63,21
2025-06-10 00:00:00+00:00,937,569,92,26
2025-06-11 00:00:00+00:00,423,197,131,18
2025-06-12 00:00:00+00:00,93,14,70,15
2025-06-13 00:00:00+00:00,12,10,14,7
2025-06-14 00:00:00+00:00,10,10,12,9
2025-06-15 00:00:00+00:00,12,10,69,16
2025-06-16 00:00:00+00:00,17,13,13,11
2025-06-17 00:00:00+00:00,152,12,30,14
2025-06-18 00:00:00+00:00,320,21,78,15
2025-06-19 00:00:00+00:00,1474,1174,61,15
2025-06-20 00:00:00+00:00,1596,1006,124,40
2025-06-21 00:00:00+00:00,130,13,66,11
