time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-18 00:00:00+00:00,614,21,176,24
2024-02-19 00:00:00+00:00,207,18,104,20
2024-02-20 00:00:00+00:00,679,338,133,24
2024-02-21 00:00:00+00:00,354,315,192,23
2024-02-22 00:00:00+00:00,9,9,21,8
2024-02-23 00:00:00+00:00,21,12,94,15
2024-02-24 00:00:00+00:00,157,11,134,23
2024-02-25 00:00:00+00:00,187,185,35,12
2024-02-26 00:00:00+00:00,16,14,129,17
2024-02-27 00:00:00+00:00,163,15,82,17
2024-02-28 00:00:00+00:00,16,13,154,18
2024-02-29 00:00:00+00:00,327,173,187,15
2024-03-01 00:00:00+00:00,350,326,171,20
2024-03-02 00:00:00+00:00,165,17,187,18
