url_path,views_total,views_unique
/saltyorg/Saltbox,192,136
/saltyorg/Saltbox/tree/master/roles,41,23
/saltyorg/Saltbox/issues,17,10
/saltyorg/Saltbox/pulls,13,4
/saltyorg/Saltbox/blob/090c04f56da2050a2b125b0bd6b5d208df10d196/inventories/group_vars/all.yml,11,8
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,10,8
/saltyorg/Saltbox/tree/master/inventories,10,8
/saltyorg/Saltbox/tree/master/defaults,8,7
/saltyorg/Saltbox/blob/master/inventories/group_vars/all.yml,7,6
/saltyorg/Saltbox/blob/master/roles/authelia/defaults/main.yml,7,4
