url_path,views_total,views_unique
/saltyorg/Saltbox,179,114
/saltyorg/Saltbox/tree/master/roles,51,19
/saltyorg/Saltbox/issues,21,15
/saltyorg/Saltbox/tree/master,19,2
/saltyorg/Saltbox/blob/master/saltbox.yml,17,13
/saltyorg/Saltbox/blob/master/roles/authelia/defaults/main.yml,11,9
/saltyorg/Saltbox/blob/master/defaults/accounts.yml.default,11,3
/saltyorg/Saltbox/tree/master/inventories,9,6
/saltyorg/Saltbox/blob/master/roles/qbittorrent/defaults/main.yml,9,5
/saltyorg/Saltbox/commits/master,9,5
