time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-26 00:00:00+00:00,2,2,62,9
2024-10-27 00:00:00+00:00,10,9,395,51
2024-10-28 00:00:00+00:00,149,8,49,16
2024-10-29 00:00:00+00:00,75,5,72,16
2024-10-30 00:00:00+00:00,5,5,74,14
2024-10-31 00:00:00+00:00,143,3,37,7
2024-11-01 00:00:00+00:00,5,5,162,15
2024-11-02 00:00:00+00:00,5,5,43,12
2024-11-03 00:00:00+00:00,4,3,229,10
2024-11-04 00:00:00+00:00,6,6,94,19
2024-11-05 00:00:00+00:00,287,7,40,12
2024-11-06 00:00:00+00:00,90,20,35,14
2024-11-07 00:00:00+00:00,5,5,42,21
2024-11-08 00:00:00+00:00,304,20,39,17
