time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-13 00:00:00+00:00,21,18,85,12
2023-11-14 00:00:00+00:00,15,14,357,25
2023-11-15 00:00:00+00:00,14,13,150,17
2023-11-16 00:00:00+00:00,169,20,315,24
2023-11-17 00:00:00+00:00,359,320,47,16
2023-11-18 00:00:00+00:00,14,13,66,18
2023-11-19 00:00:00+00:00,27,24,163,26
2023-11-20 00:00:00+00:00,19,19,183,13
2023-11-21 00:00:00+00:00,181,28,67,19
2023-11-22 00:00:00+00:00,172,24,76,18
2023-11-23 00:00:00+00:00,17,16,207,17
2023-11-24 00:00:00+00:00,175,22,196,29
2023-11-25 00:00:00+00:00,106,27,190,29
2023-11-26 00:00:00+00:00,357,313,23,10
