url_path,views_total,views_unique
/saltyorg/Saltbox,17,13
/saltyorg/Saltbox/pulls,6,6
/saltyorg/Saltbox/tree/master/roles,5,5
/saltyorg/Saltbox/commits/role-refactor,4,1
/saltyorg/Saltbox/blob/da51e67f41aa9a7476a6316f77bfda6c48463c78/roles/plex/defaults/main.yml,3,1
/saltyorg/Saltbox/tree/master/library,3,1
/saltyorg/Saltbox/tree/master/roles/traefik,3,1
/saltyorg/Saltbox/blob/master/defaults/adv_settings.yml.default,2,2
/saltyorg/Saltbox/blob/da51e67f41aa9a7476a6316f77bfda6c48463c78/roles/plex/tasks/main2.yml,2,1
/saltyorg/Saltbox/blob/da51e67f41aa9a7476a6316f77bfda6c48463c78/roles/plex/tasks/subtasks/preferences/claim_server.yml,2,1
