url_path,views_total,views_unique
/saltyorg/Saltbox,372,187
/saltyorg/Saltbox/tree/master/roles,110,25
/saltyorg/Saltbox/issues,93,33
/saltyorg/Saltbox/tree/traefik3,41,8
/saltyorg/Saltbox/tree/master/inventories,37,11
/saltyorg/Saltbox/tree/master/defaults,30,8
/saltyorg/Saltbox/blob/91fb8db832e434d9e0b4f575d1d376d71072f927/roles/plex/defaults/main.yml,27,14
/saltyorg/Saltbox/commits/master,20,9
/saltyorg/Saltbox/tree/master/library,19,6
/saltyorg/Saltbox/blob/traefik3/roles/ddns/defaults/main.yml,19,3
