time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-09 00:00:00+00:00,10,10,68,15
2024-11-10 00:00:00+00:00,6,5,38,9
2024-11-11 00:00:00+00:00,10,10,39,15
2024-11-12 00:00:00+00:00,85,15,45,19
2024-11-13 00:00:00+00:00,220,9,32,12
2024-11-14 00:00:00+00:00,77,7,35,13
2024-11-15 00:00:00+00:00,220,8,88,16
2024-11-16 00:00:00+00:00,4,4,101,16
2024-11-17 00:00:00+00:00,74,3,35,22
2024-11-18 00:00:00+00:00,6,6,49,18
2024-11-19 00:00:00+00:00,79,8,56,14
2024-11-20 00:00:00+00:00,292,10,47,11
2024-11-21 00:00:00+00:00,589,24,247,19
2024-11-22 00:00:00+00:00,33,33,57,14
