time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-16 00:00:00+00:00,1444,16,13,10
2026-07-17 00:00:00+00:00,1623,195,16,12
2026-07-18 00:00:00+00:00,1450,19,15,13
2026-07-19 00:00:00+00:00,1478,16,21,13
2026-07-20 00:00:00+00:00,2091,211,59,9
2026-07-21 00:00:00+00:00,2123,531,20,11
2026-07-22 00:00:00+00:00,1989,360,26,19
2026-07-23 00:00:00+00:00,2173,517,23,17
2026-07-24 00:00:00+00:00,2287,714,13,10
2026-07-25 00:00:00+00:00,1476,16,63,13
2026-07-26 00:00:00+00:00,2466,522,42,13
2026-07-27 00:00:00+00:00,1846,375,39,14
2026-07-28 00:00:00+00:00,1808,197,38,6
2026-07-29 00:00:00+00:00,1448,16,99,13
