time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-14 00:00:00+00:00,8,5,97,11
2024-10-15 00:00:00+00:00,16,10,72,16
2024-10-16 00:00:00+00:00,10,8,51,16
2024-10-17 00:00:00+00:00,174,12,63,10
2024-10-18 00:00:00+00:00,299,12,155,12
2024-10-19 00:00:00+00:00,26,25,28,7
2024-10-20 00:00:00+00:00,4,3,53,8
2024-10-21 00:00:00+00:00,77,7,75,7
2024-10-22 00:00:00+00:00,5,5,33,18
2024-10-23 00:00:00+00:00,293,7,51,16
2024-10-24 00:00:00+00:00,9,9,115,27
2024-10-25 00:00:00+00:00,148,6,130,14
2024-10-26 00:00:00+00:00,2,2,62,9
2024-10-27 00:00:00+00:00,10,9,386,49
