time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-23 00:00:00+00:00,1025,297,147,38
2023-01-24 00:00:00+00:00,495,367,60,20
2023-01-25 00:00:00+00:00,208,13,87,27
2023-01-26 00:00:00+00:00,19,15,65,25
2023-01-27 00:00:00+00:00,21,17,150,31
2023-01-28 00:00:00+00:00,406,21,97,22
2023-01-29 00:00:00+00:00,337,206,96,28
2023-01-30 00:00:00+00:00,562,292,97,29
2023-01-31 00:00:00+00:00,289,34,143,21
2023-02-01 00:00:00+00:00,831,561,194,37
2023-02-02 00:00:00+00:00,1641,804,69,24
2023-02-03 00:00:00+00:00,1897,835,224,34
2023-02-04 00:00:00+00:00,255,152,66,22
2023-02-05 00:00:00+00:00,354,232,79,28
