url_path,views_total,views_unique
/saltyorg/Saltbox,192,116
/saltyorg/Saltbox/tree/master/roles,53,18
/saltyorg/Saltbox/issues,27,14
/saltyorg/Saltbox/commits/master,19,4
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,13,7
/saltyorg/Saltbox/blob/master/roles/traefik/defaults/main.yml,12,7
/saltyorg/Saltbox/tree/master/roles/traefik,12,5
/saltyorg/Saltbox/tree/master/roles/traefik/defaults,11,6
/saltyorg/Saltbox/pulls,10,3
/saltyorg/Saltbox/tree/master/roles/rclone,10,3
