url_path,views_total,views_unique
/saltyorg/Saltbox,195,128
/saltyorg/Saltbox/tree/master/roles,41,19
/saltyorg/Saltbox/issues,22,15
/saltyorg/Saltbox/blob/master/saltbox.yml,13,9
/saltyorg/Saltbox/commits/master,13,6
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,11,5
/saltyorg/Saltbox/blob/master/roles/authelia/defaults/main.yml,9,8
/saltyorg/Saltbox/pulls,9,5
/saltyorg/Saltbox/tree/master/roles/authelia,9,5
/saltyorg/Saltbox/blob/master/roles/traefik/defaults/main.yml,8,5
