url_path,views_total,views_unique
/saltyorg/Saltbox,221,128
/saltyorg/Saltbox/tree/master/roles,103,18
/saltyorg/Saltbox/issues,30,17
/saltyorg/Saltbox/tree/master/inventories,29,8
/saltyorg/Saltbox/commits/master,25,3
/saltyorg/Saltbox/tree/master/defaults,22,6
/saltyorg/Saltbox/tree/9992c93c5170358d72b1ae466c0b9e5eb07325f6,22,1
/saltyorg/Saltbox/blob/e4185b9ea465d15219e7c526a77e4e466f7f7820/resources/tasks/instances/sonarr.yml,19,1
/saltyorg/Saltbox/tree/master/roles/remote/templates,16,4
/saltyorg/Saltbox/tree/master/scripts,15,6
