url_path,views_total,views_unique
/saltyorg/Saltbox,199,130
/saltyorg/Saltbox/tree/master/roles,37,17
/saltyorg/Saltbox/issues,24,17
/saltyorg/Saltbox/commits/master,12,4
/saltyorg/Saltbox/blob/master/saltbox.yml,11,7
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,10,4
/saltyorg/Saltbox/pulls,9,5
/saltyorg/Saltbox/blob/master/roles/traefik/defaults/main.yml,8,5
/saltyorg/Saltbox/blob/master/roles/authelia/defaults/main.yml,7,7
/saltyorg/Saltbox/tree/master/roles/traefik/defaults,6,5
