url_path,views_total,views_unique
/saltyorg/Saltbox,219,123
/saltyorg/Saltbox/tree/master/roles,119,22
/saltyorg/Saltbox/issues,41,21
/saltyorg/Saltbox/tree/traefik3,36,8
/saltyorg/Saltbox/actions,30,2
/saltyorg/Saltbox/tree/master/roles/hetzner_nfs/templates/client,22,2
/saltyorg/Saltbox/tree/master/roles/hetzner_nfs/templates,21,2
/saltyorg/Saltbox/blob/a49479e48264696fade8762ae21b67154f0ae4e7/roles/remote/defaults/main.yml,20,5
/saltyorg/Saltbox/commits/master,17,9
/saltyorg/Saltbox/commits/traefik3,17,5
