time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-13 00:00:00+00:00,264,175,224,11
2024-04-14 00:00:00+00:00,93,15,88,16
2024-04-15 00:00:00+00:00,24,24,30,12
2024-04-16 00:00:00+00:00,344,179,136,18
2024-04-17 00:00:00+00:00,96,19,84,18
2024-04-18 00:00:00+00:00,18,17,94,14
2024-04-19 00:00:00+00:00,404,19,210,20
2024-04-20 00:00:00+00:00,19,19,154,14
2024-04-21 00:00:00+00:00,14,12,58,13
2024-04-22 00:00:00+00:00,2060,1480,53,14
2024-04-23 00:00:00+00:00,3288,1932,187,10
2024-04-24 00:00:00+00:00,89,15,174,19
2024-04-25 00:00:00+00:00,177,25,223,16
2024-04-26 00:00:00+00:00,22,19,57,11
