time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-30 00:00:00+00:00,88,14,79.0,32.0
2025-01-31 00:00:00+00:00,275,189,39.0,20.0
2025-02-01 00:00:00+00:00,14,14,30.0,9.0
2025-02-02 00:00:00+00:00,86,14,74.0,22.0
2025-02-03 00:00:00+00:00,24,22,30.0,19.0
2025-02-04 00:00:00+00:00,17,15,123.0,19.0
2025-02-05 00:00:00+00:00,415,196,55.0,20.0
2025-02-06 00:00:00+00:00,382,364,52.0,23.0
2025-02-07 00:00:00+00:00,14,12,83.0,15.0
2025-02-08 00:00:00+00:00,18,15,79.0,18.0
2025-02-09 00:00:00+00:00,200,191,41.0,17.0
2025-02-10 00:00:00+00:00,90,17,50.0,20.0
2025-02-11 00:00:00+00:00,90,15,37.0,11.0
2025-02-12 00:00:00+00:00,12,12,,
