time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-18 00:00:00+00:00,382,29,77,10
2024-05-19 00:00:00+00:00,21,17,30,14
2024-05-20 00:00:00+00:00,515,361,278,22
2024-05-21 00:00:00+00:00,729,344,154,30
2024-05-22 00:00:00+00:00,744,28,164,30
2024-05-23 00:00:00+00:00,377,23,167,22
2024-05-24 00:00:00+00:00,453,28,100,17
2024-05-25 00:00:00+00:00,383,28,52,14
2024-05-26 00:00:00+00:00,591,27,109,17
2024-05-27 00:00:00+00:00,229,18,34,14
2024-05-28 00:00:00+00:00,793,27,224,24
2024-05-29 00:00:00+00:00,1795,208,298,20
2024-05-30 00:00:00+00:00,2103,805,386,18
2024-05-31 00:00:00+00:00,426,201,58,10
