url_path,views_total,views_unique
/saltyorg/Saltbox,198,127
/saltyorg/Saltbox/tree/master/roles,36,19
/saltyorg/Saltbox/issues,25,16
/saltyorg/Saltbox/pulls,11,5
/saltyorg/Saltbox/blob/090c04f56da2050a2b125b0bd6b5d208df10d196/inventories/group_vars/all.yml,9,7
/saltyorg/Saltbox/tree/master/defaults,8,8
/saltyorg/Saltbox/blob/master/saltbox.yml,8,7
/saltyorg/Saltbox/tree/master/roles/remote/templates,7,4
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,6,6
/saltyorg/Saltbox/issues/298,6,5
