time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-22 00:00:00+00:00,94,22,50,15
2025-03-23 00:00:00+00:00,167,22,85,15
2025-03-24 00:00:00+00:00,18,14,24,15
2025-03-25 00:00:00+00:00,90,17,14,9
2025-03-26 00:00:00+00:00,167,22,52,17
2025-03-27 00:00:00+00:00,386,362,121,15
2025-03-28 00:00:00+00:00,21,18,45,15
2025-03-29 00:00:00+00:00,19,18,55,16
2025-03-30 00:00:00+00:00,16,14,50,17
2025-03-31 00:00:00+00:00,91,17,57,18
2025-04-01 00:00:00+00:00,22,16,68,18
2025-04-02 00:00:00+00:00,953,852,33,18
2025-04-03 00:00:00+00:00,351,208,20,15
2025-04-04 00:00:00+00:00,21,18,64,16
