url_path,views_total,views_unique
/saltyorg/Saltbox,197,131
/saltyorg/Saltbox/tree/master/roles,90,21
/saltyorg/Saltbox/commits/master,64,6
/saltyorg/Saltbox/issues,48,22
/saltyorg/Saltbox/tree/master/roles/traefik,32,3
/saltyorg/Saltbox/tree/master,26,5
/saltyorg/Saltbox/tree/master/library,20,8
/saltyorg/Saltbox/blob/master/roles/authelia/templates/configuration.yml.j2,20,7
/saltyorg/Saltbox/blob/f93efcbc2a433019943d7afbcde7127c9ac5d43d/roles/docker/defaults/main.yml,16,4
/saltyorg/Saltbox/blob/0a327af7d338991124a729d6fa0077e4965b043c/roles/traefik/defaults/main.yml,14,5
