time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-20 00:00:00+00:00,260,178,214,22
2023-06-21 00:00:00+00:00,83,13,257,42
2023-06-22 00:00:00+00:00,22,18,175,22
2023-06-23 00:00:00+00:00,8,8,93,23
2023-06-24 00:00:00+00:00,12,12,63,18
2023-06-25 00:00:00+00:00,12,11,88,19
2023-06-26 00:00:00+00:00,183,178,90,13
2023-06-27 00:00:00+00:00,28,25,92,19
2023-06-28 00:00:00+00:00,100,24,66,13
2023-06-29 00:00:00+00:00,17,15,100,20
2023-06-30 00:00:00+00:00,14,14,48,13
2023-07-01 00:00:00+00:00,21,20,51,19
2023-07-02 00:00:00+00:00,21,20,164,23
2023-07-03 00:00:00+00:00,20,17,62,19
