time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-28 00:00:00+00:00,96,20,248,26
2023-11-29 00:00:00+00:00,186,173,155,18
2023-11-30 00:00:00+00:00,12,11,37,12
2023-12-01 00:00:00+00:00,15,15,27,16
2023-12-02 00:00:00+00:00,20,18,128,18
2023-12-03 00:00:00+00:00,18,17,62,16
2023-12-04 00:00:00+00:00,96,21,112,20
2023-12-05 00:00:00+00:00,415,178,150,19
2023-12-06 00:00:00+00:00,264,39,139,13
2023-12-07 00:00:00+00:00,10,10,102,20
2023-12-08 00:00:00+00:00,193,180,200,14
2023-12-09 00:00:00+00:00,12,12,27,12
2023-12-10 00:00:00+00:00,334,172,96,22
2023-12-11 00:00:00+00:00,86,13,101,17
