time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-10 00:00:00+00:00,204,18,73,22
2025-11-11 00:00:00+00:00,553,207,42,14
2025-11-12 00:00:00+00:00,955,33,76,21
2025-11-13 00:00:00+00:00,21,17,30,11
2025-11-14 00:00:00+00:00,356,188,42,21
2025-11-15 00:00:00+00:00,36,15,62,15
2025-11-16 00:00:00+00:00,20,17,44,17
2025-11-17 00:00:00+00:00,26,16,53,21
2025-11-18 00:00:00+00:00,159,14,97,17
2025-11-19 00:00:00+00:00,912,196,102,21
2025-11-20 00:00:00+00:00,949,833,50,14
2025-11-21 00:00:00+00:00,527,352,80,18
2025-11-22 00:00:00+00:00,90,13,59,17
2025-11-23 00:00:00+00:00,16,10,27,19
