time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-14 00:00:00+00:00,19,17,172,34
2023-06-15 00:00:00+00:00,92,18,140,19
2023-06-16 00:00:00+00:00,997,466,269,18
2023-06-17 00:00:00+00:00,256,224,108,20
2023-06-18 00:00:00+00:00,2037,1143,130,21
2023-06-19 00:00:00+00:00,266,186,172,18
2023-06-20 00:00:00+00:00,260,178,214,22
2023-06-21 00:00:00+00:00,83,13,257,42
2023-06-22 00:00:00+00:00,22,18,175,22
2023-06-23 00:00:00+00:00,8,8,93,23
2023-06-24 00:00:00+00:00,12,12,63,18
2023-06-25 00:00:00+00:00,12,11,88,19
2023-06-26 00:00:00+00:00,183,178,90,13
2023-06-27 00:00:00+00:00,26,23,69,18
