time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-12 00:00:00+00:00,248,21,204,24
2023-12-13 00:00:00+00:00,18,12,135,15
2023-12-14 00:00:00+00:00,13,13,59,8
2023-12-15 00:00:00+00:00,13,13,89,18
2023-12-16 00:00:00+00:00,352,318,286,14
2023-12-17 00:00:00+00:00,426,319,269,18
2023-12-18 00:00:00+00:00,15,15,119,25
2023-12-19 00:00:00+00:00,9,9,174,17
2023-12-20 00:00:00+00:00,183,170,550,16
2023-12-21 00:00:00+00:00,19,15,103,22
2023-12-22 00:00:00+00:00,499,188,162,21
2023-12-23 00:00:00+00:00,183,166,248,30
2023-12-24 00:00:00+00:00,95,20,114,15
2023-12-25 00:00:00+00:00,758,609,280,9
