time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-31 00:00:00+00:00,15,15,96,16
2023-09-01 00:00:00+00:00,978,761,92,13
2023-09-02 00:00:00+00:00,8,7,142,15
2023-09-03 00:00:00+00:00,15,13,64,12
2023-09-04 00:00:00+00:00,491,339,146,12
2023-09-05 00:00:00+00:00,790,495,370,22
2023-09-06 00:00:00+00:00,913,655,261,13
2023-09-07 00:00:00+00:00,17,11,65,21
2023-09-08 00:00:00+00:00,636,585,99,16
2023-09-09 00:00:00+00:00,484,114,156,14
2023-09-10 00:00:00+00:00,22,18,22,15
2023-09-11 00:00:00+00:00,15,13,129,24
2023-09-12 00:00:00+00:00,375,14,105,26
2023-09-13 00:00:00+00:00,256,184,49,12
