time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-22 00:00:00+00:00,16,10,162,24
2025-04-23 00:00:00+00:00,89,15,52,15
2025-04-24 00:00:00+00:00,20,14,49,14
2025-04-25 00:00:00+00:00,18,13,56,24
2025-04-26 00:00:00+00:00,17,16,94,17
2025-04-27 00:00:00+00:00,15,14,83,12
2025-04-28 00:00:00+00:00,17,14,38,14
2025-04-29 00:00:00+00:00,15,13,76,19
2025-04-30 00:00:00+00:00,23,17,61,10
2025-05-01 00:00:00+00:00,22,15,42,12
2025-05-02 00:00:00+00:00,1153,968,12,8
2025-05-03 00:00:00+00:00,8,8,40,14
2025-05-04 00:00:00+00:00,471,368,47,21
2025-05-05 00:00:00+00:00,14,12,32,19
