time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-26 00:00:00+00:00,183,178,90,13
2023-06-27 00:00:00+00:00,28,25,92,19
2023-06-28 00:00:00+00:00,100,24,66,13
2023-06-29 00:00:00+00:00,17,15,100,20
2023-06-30 00:00:00+00:00,14,14,48,13
2023-07-01 00:00:00+00:00,21,20,51,19
2023-07-02 00:00:00+00:00,21,20,164,23
2023-07-03 00:00:00+00:00,21,18,65,20
2023-07-04 00:00:00+00:00,232,19,100,17
2023-07-05 00:00:00+00:00,226,14,76,18
2023-07-06 00:00:00+00:00,178,169,96,43
2023-07-07 00:00:00+00:00,248,30,113,31
2023-07-08 00:00:00+00:00,352,312,79,25
2023-07-09 00:00:00+00:00,520,451,75,17
