url_path,views_total,views_unique
/saltyorg/Saltbox,150,90
/saltyorg/Saltbox/tree/master/roles,67,13
/saltyorg/Saltbox/commits/master,37,5
/saltyorg/Saltbox/blob/6ba6dc0a22e78d89966444050eec8306e1d052fb/roles/nvidia/defaults/main.yml,21,9
/saltyorg/Saltbox/tree/master/scripts,20,6
/saltyorg/Saltbox/commits/master/roles,14,1
/saltyorg/Saltbox/tree/master/inventories,13,5
/saltyorg/Saltbox/tree/master/resources,13,4
/saltyorg/Saltbox/pulls,12,4
/saltyorg/Saltbox/blob/master/defaults/providers.yml.default,10,3
