url_path,views_total,views_unique
/saltyorg/Saltbox,209,110
/saltyorg/Saltbox/tree/master/roles,51,15
/saltyorg/Saltbox/issues,24,12
/saltyorg/Saltbox/tree/master,21,4
/saltyorg/Saltbox/tree/master/inventories,13,6
/saltyorg/Saltbox/blob/master/defaults/accounts.yml.default,11,3
/saltyorg/Saltbox/blob/master/saltbox.yml,10,9
/saltyorg/Saltbox/blob/master/roles/authelia/defaults/main.yml,10,7
/saltyorg/Saltbox/tree/master/resources,10,5
/saltyorg/Saltbox/blob/master/roles/qbittorrent/defaults/main.yml,9,3
